code,sheet,recording,image,image_path,label_table,labeled_keypoints,total_keypoints
Q0060,1,20231013_B8_long-anes_awake_100_TR_12-01-00,img22669.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231013_B8_long-anes_awake_100_TR_12-01-00/img22669.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231013_B8_long-anes_awake_100_TR_12-01-00/CollectedData_houlab.h5,10,28
Q0061,1,20231019_B15_long-anes_awake_000_L_14-35-11,img02470.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/img02470.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/CollectedData_houlab.h5,15,28
Q0062,1,20231019_B15_long-anes_awake_000_L_14-35-11,img17488.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/img17488.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/CollectedData_houlab.h5,15,28
Q0063,1,20231019_B15_long-anes_awake_000_L_14-35-11,img24528.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/img24528.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/CollectedData_houlab.h5,17,28
Q0064,1,20231019_B15_long-anes_awake_000_L_14-35-11,img26124.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/img26124.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/CollectedData_houlab.h5,15,28
Q0065,1,20231019_B15_long-anes_awake_000_L_14-35-11,img29851.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/img29851.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_L_14-35-11/CollectedData_houlab.h5,16,28
Q0066,1,20231019_B15_long-anes_awake_000_R_14-35-11,img11442.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/img11442.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/CollectedData_houlab.h5,15,28
Q0067,1,20231019_B15_long-anes_awake_000_R_14-35-11,img14604.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/img14604.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/CollectedData_houlab.h5,15,28
Q0068,1,20231019_B15_long-anes_awake_000_R_14-35-11,img14612.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/img14612.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/CollectedData_houlab.h5,16,28
Q0069,1,20231019_B15_long-anes_awake_000_R_14-35-11,img22005.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/img22005.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/CollectedData_houlab.h5,16,28
Q0070,1,20231019_B15_long-anes_awake_000_R_14-35-11,img25257.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/img25257.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_R_14-35-11/CollectedData_houlab.h5,15,28
Q0071,1,20231019_B15_long-anes_awake_000_TC_14-35-11,img02476.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/img02476.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/CollectedData_houlab.h5,10,28
Q0072,1,20231019_B15_long-anes_awake_000_TC_14-35-11,img03252.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/img03252.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/CollectedData_houlab.h5,10,28
Q0073,1,20231019_B15_long-anes_awake_000_TC_14-35-11,img10581.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/img10581.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/CollectedData_houlab.h5,10,28
Q0074,1,20231019_B15_long-anes_awake_000_TC_14-35-11,img12907.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/img12907.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/CollectedData_houlab.h5,10,28
Q0075,1,20231019_B15_long-anes_awake_000_TC_14-35-11,img14884.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/img14884.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TC_14-35-11/CollectedData_houlab.h5,10,28
Q0076,1,20231019_B15_long-anes_awake_000_TL_14-35-11,img02468.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/img02468.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/CollectedData_houlab.h5,9,28
Q0077,1,20231019_B15_long-anes_awake_000_TL_14-35-11,img02487.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/img02487.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/CollectedData_houlab.h5,9,28
Q0078,1,20231019_B15_long-anes_awake_000_TL_14-35-11,img02491.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/img02491.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/CollectedData_houlab.h5,9,28
Q0079,1,20231019_B15_long-anes_awake_000_TL_14-35-11,img14585.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/img14585.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/CollectedData_houlab.h5,9,28
Q0080,1,20231019_B15_long-anes_awake_000_TL_14-35-11,img14593.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/img14593.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TL_14-35-11/CollectedData_houlab.h5,9,28
Q0081,1,20231019_B15_long-anes_awake_000_TR_14-35-11,img11456.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/img11456.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/CollectedData_houlab.h5,9,28
Q0082,1,20231019_B15_long-anes_awake_000_TR_14-35-11,img14587.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/img14587.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/CollectedData_houlab.h5,9,28
Q0083,1,20231019_B15_long-anes_awake_000_TR_14-35-11,img14596.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/img14596.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/CollectedData_houlab.h5,9,28
Q0084,1,20231019_B15_long-anes_awake_000_TR_14-35-11,img14629.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/img14629.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/CollectedData_houlab.h5,10,28
Q0085,1,20231019_B15_long-anes_awake_000_TR_14-35-11,img25257.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/img25257.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231019_B15_long-anes_awake_000_TR_14-35-11/CollectedData_houlab.h5,9,28
Q0086,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im10039.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im10039.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0087,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im10058.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im10058.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0088,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im10059.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im10059.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0089,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im10070.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im10070.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0090,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im10148.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im10148.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0091,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im10281.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im10281.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0092,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im10284.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im10284.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0093,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im10523.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im10523.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0094,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im25587.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im25587.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,10,28
Q0095,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9717.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9717.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0096,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9743.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9743.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0097,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9800.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9800.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0098,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9817.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9817.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0099,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9821.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9821.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0100,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9835.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9835.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0101,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9851.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9851.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0102,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9857.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9857.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0103,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9927.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9927.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0104,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9934.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9934.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
Q0105,1,20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC,im9956.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/im9956.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_B6-B20-B21-B26-B31-B32-B33_chew_rig2_concat_BC/CollectedData_houlab.h5,11,28
